frame_number,event,score,timestamp
422,! Pedestrian too close to vehicle (distance: 0.9m),5,14.066666666666666
422,! High vehicle density (17 vehicles),5,14.066666666666666
423,! Pedestrian too close to vehicle (distance: 1.1m),5,14.1
423,! High vehicle density (17 vehicles),5,14.1
424,! Pedestrian too close to vehicle (distance: 1.2m),5,14.133333333333333
424,! High vehicle density (17 vehicles),5,14.133333333333333
425,! Pedestrian too close to vehicle (distance: 1.7m),5,14.166666666666666
425,! High vehicle density (18 vehicles),5,14.166666666666666
426,! Pedestrian too close to vehicle (distance: 1.9m),5,14.2
426,! High vehicle density (18 vehicles),5,14.2
427,! High vehicle density (18 vehicles),2,14.233333333333333
428,! Pedestrian too close to vehicle (distance: 1.9m),5,14.266666666666667
428,! High vehicle density (18 vehicles),5,14.266666666666667
429,! Pedestrian too close to vehicle (distance: 1.7m),5,14.3
429,! High vehicle density (18 vehicles),5,14.3
430,! Pedestrian too close to vehicle (distance: 1.5m),5,14.333333333333334
430,! High vehicle density (18 vehicles),5,14.333333333333334
431,! Pedestrian too close to vehicle (distance: 1.3m),5,14.366666666666667
431,! High vehicle density (16 vehicles),5,14.366666666666667
432,! Pedestrian too close to vehicle (distance: 1.0m),5,14.4
432,! High vehicle density (15 vehicles),5,14.4
433,! Pedestrian too close to vehicle (distance: 0.8m),5,14.433333333333334
433,! High vehicle density (14 vehicles),5,14.433333333333334
434,! Pedestrian too close to vehicle (distance: 0.7m),5,14.466666666666667
434,! High vehicle density (14 vehicles),5,14.466666666666667
435,! Pedestrian too close to vehicle (distance: 0.8m),5,14.5
435,! High vehicle density (15 vehicles),5,14.5
436,! Pedestrian too close to vehicle (distance: 1.0m),8,14.533333333333333
436,! Pedestrian too close to vehicle (distance: 1.6m),8,14.533333333333333
436,! High vehicle density (13 vehicles),8,14.533333333333333
437,! Pedestrian too close to vehicle (distance: 1.2m),8,14.566666666666666
437,! Pedestrian too close to vehicle (distance: 1.6m),8,14.566666666666666
437,! High vehicle density (13 vehicles),8,14.566666666666666
438,! Pedestrian too close to vehicle (distance: 1.4m),8,14.6
438,! Pedestrian too close to vehicle (distance: 1.6m),8,14.6
438,! High vehicle density (12 vehicles),8,14.6
439,! Pedestrian too close to vehicle (distance: 1.6m),8,14.633333333333333
439,! Pedestrian too close to vehicle (distance: 1.5m),8,14.633333333333333
439,! High vehicle density (12 vehicles),8,14.633333333333333
440,! Pedestrian too close to vehicle (distance: 1.8m),10,14.666666666666666
440,! Pedestrian too close to vehicle (distance: 1.3m),10,14.666666666666666
440,! Pedestrian too close to vehicle (distance: 1.5m),10,14.666666666666666
440,! Pedestrian too close to vehicle (distance: 0.5m),10,14.666666666666666
440,! Pedestrian too close to vehicle (distance: 0.7m),10,14.666666666666666
440,! High vehicle density (13 vehicles),10,14.666666666666666
441,! Pedestrian too close to vehicle (distance: 1.7m),10,14.7
441,! Pedestrian too close to vehicle (distance: 1.5m),10,14.7
441,! Pedestrian too close to vehicle (distance: 1.8m),10,14.7
441,! Pedestrian too close to vehicle (distance: 0.5m),10,14.7
441,! Pedestrian too close to vehicle (distance: 0.8m),10,14.7
441,! High vehicle density (14 vehicles),10,14.7
442,! Pedestrian too close to vehicle (distance: 1.8m),10,14.733333333333333
442,! Pedestrian too close to vehicle (distance: 1.5m),10,14.733333333333333
442,! Pedestrian too close to vehicle (distance: 1.8m),10,14.733333333333333
442,! Pedestrian too close to vehicle (distance: 0.5m),10,14.733333333333333
442,! Pedestrian too close to vehicle (distance: 0.8m),10,14.733333333333333
442,! High vehicle density (14 vehicles),10,14.733333333333333
443,! Pedestrian too close to vehicle (distance: 2.0m),10,14.766666666666667
443,! Pedestrian too close to vehicle (distance: 1.5m),10,14.766666666666667
443,! Pedestrian too close to vehicle (distance: 1.8m),10,14.766666666666667
443,! Pedestrian too close to vehicle (distance: 0.5m),10,14.766666666666667
443,! Pedestrian too close to vehicle (distance: 0.8m),10,14.766666666666667
443,! Pedestrian too close to vehicle (distance: 1.4m),10,14.766666666666667
443,! High vehicle density (14 vehicles),10,14.766666666666667
444,! Pedestrian too close to vehicle (distance: 1.5m),10,14.8
444,! Pedestrian too close to vehicle (distance: 1.8m),10,14.8
444,! Pedestrian too close to vehicle (distance: 0.5m),10,14.8
444,! Pedestrian too close to vehicle (distance: 0.8m),10,14.8
444,! Pedestrian too close to vehicle (distance: 1.4m),10,14.8
444,! High vehicle density (13 vehicles),10,14.8
445,! Pedestrian too close to vehicle (distance: 1.5m),10,14.833333333333334
445,! Pedestrian too close to vehicle (distance: 1.9m),10,14.833333333333334
445,! Pedestrian too close to vehicle (distance: 0.5m),10,14.833333333333334
445,! Pedestrian too close to vehicle (distance: 0.8m),10,14.833333333333334
445,! Pedestrian too close to vehicle (distance: 1.5m),10,14.833333333333334
445,! High vehicle density (14 vehicles),10,14.833333333333334
446,! Pedestrian too close to vehicle (distance: 1.6m),10,14.866666666666667
446,! Pedestrian too close to vehicle (distance: 1.9m),10,14.866666666666667
446,! Pedestrian too close to vehicle (distance: 0.5m),10,14.866666666666667
446,! Pedestrian too close to vehicle (distance: 0.9m),10,14.866666666666667
446,! Pedestrian too close to vehicle (distance: 1.6m),10,14.866666666666667
446,! High vehicle density (12 vehicles),10,14.866666666666667
447,! Pedestrian too close to vehicle (distance: 1.6m),10,14.9
447,! Pedestrian too close to vehicle (distance: 0.5m),10,14.9
447,! Pedestrian too close to vehicle (distance: 0.9m),10,14.9
447,! Pedestrian too close to vehicle (distance: 1.7m),10,14.9
447,! High vehicle density (13 vehicles),10,14.9
448,! Pedestrian too close to vehicle (distance: 1.6m),10,14.933333333333334
448,! Pedestrian too close to vehicle (distance: 0.5m),10,14.933333333333334
448,! Pedestrian too close to vehicle (distance: 0.9m),10,14.933333333333334
448,! Pedestrian too close to vehicle (distance: 1.8m),10,14.933333333333334
448,! High vehicle density (12 vehicles),10,14.933333333333334
449,! Pedestrian too close to vehicle (distance: 1.6m),10,14.966666666666667
449,! Pedestrian too close to vehicle (distance: 0.5m),10,14.966666666666667
449,! Pedestrian too close to vehicle (distance: 1.0m),10,14.966666666666667
449,! Pedestrian too close to vehicle (distance: 2.0m),10,14.966666666666667
449,! High vehicle density (13 vehicles),10,14.966666666666667
450,! Pedestrian too close to vehicle (distance: 1.7m),10,15.0
450,! Pedestrian too close to vehicle (distance: 0.5m),10,15.0
450,! Pedestrian too close to vehicle (distance: 1.0m),10,15.0
450,! High vehicle density (12 vehicles),10,15.0
451,! Pedestrian too close to vehicle (distance: 1.7m),10,15.033333333333333
451,! Pedestrian too close to vehicle (distance: 0.6m),10,15.033333333333333
451,! Pedestrian too close to vehicle (distance: 1.0m),10,15.033333333333333
451,! High vehicle density (12 vehicles),10,15.033333333333333
452,! Pedestrian too close to vehicle (distance: 1.8m),10,15.066666666666666
452,! Pedestrian too close to vehicle (distance: 0.6m),10,15.066666666666666
452,! Pedestrian too close to vehicle (distance: 1.1m),10,15.066666666666666
452,! High vehicle density (12 vehicles),10,15.066666666666666
453,! Pedestrian too close to vehicle (distance: 1.8m),10,15.1
453,! Pedestrian too close to vehicle (distance: 0.7m),10,15.1
453,! Pedestrian too close to vehicle (distance: 1.2m),10,15.1
453,! High vehicle density (12 vehicles),10,15.1
454,! Pedestrian too close to vehicle (distance: 1.8m),10,15.133333333333333
454,! Pedestrian too close to vehicle (distance: 0.7m),10,15.133333333333333
454,! Pedestrian too close to vehicle (distance: 1.2m),10,15.133333333333333
454,! High vehicle density (12 vehicles),10,15.133333333333333
455,! Pedestrian too close to vehicle (distance: 1.8m),10,15.166666666666666
455,! Pedestrian too close to vehicle (distance: 0.6m),10,15.166666666666666
455,! Pedestrian too close to vehicle (distance: 1.2m),10,15.166666666666666
455,! High vehicle density (11 vehicles),10,15.166666666666666
456,! Pedestrian too close to vehicle (distance: 1.8m),10,15.2
456,! Pedestrian too close to vehicle (distance: 0.7m),10,15.2
456,! Pedestrian too close to vehicle (distance: 1.3m),10,15.2
456,! High vehicle density (11 vehicles),10,15.2
457,! Pedestrian too close to vehicle (distance: 1.9m),10,15.233333333333333
457,! Pedestrian too close to vehicle (distance: 0.7m),10,15.233333333333333
457,! Pedestrian too close to vehicle (distance: 1.3m),10,15.233333333333333
457,! High vehicle density (9 vehicles),10,15.233333333333333
458,! Pedestrian too close to vehicle (distance: 1.9m),10,15.266666666666667
458,! Pedestrian too close to vehicle (distance: 0.7m),10,15.266666666666667
458,! Pedestrian too close to vehicle (distance: 1.4m),10,15.266666666666667
458,! High vehicle density (9 vehicles),10,15.266666666666667
459,! Pedestrian too close to vehicle (distance: 1.9m),10,15.3
459,! Pedestrian too close to vehicle (distance: 0.8m),10,15.3
459,! Pedestrian too close to vehicle (distance: 1.5m),10,15.3
459,! High vehicle density (9 vehicles),10,15.3
460,! Pedestrian too close to vehicle (distance: 2.0m),10,15.333333333333334
460,! Pedestrian too close to vehicle (distance: 0.8m),10,15.333333333333334
460,! Pedestrian too close to vehicle (distance: 1.5m),10,15.333333333333334
460,! High vehicle density (9 vehicles),10,15.333333333333334
461,! Pedestrian too close to vehicle (distance: 2.0m),10,15.366666666666667
461,! Pedestrian too close to vehicle (distance: 0.8m),10,15.366666666666667
461,! Pedestrian too close to vehicle (distance: 1.6m),10,15.366666666666667
461,! High vehicle density (9 vehicles),10,15.366666666666667
462,! Pedestrian too close to vehicle (distance: 2.0m),10,15.4
462,! Pedestrian too close to vehicle (distance: 0.9m),10,15.4
462,! Pedestrian too close to vehicle (distance: 1.7m),10,15.4
462,! High vehicle density (9 vehicles),10,15.4
463,! Pedestrian too close to vehicle (distance: 2.0m),10,15.433333333333334
463,! Pedestrian too close to vehicle (distance: 0.9m),10,15.433333333333334
463,! Pedestrian too close to vehicle (distance: 1.7m),10,15.433333333333334
463,! High vehicle density (9 vehicles),10,15.433333333333334
464,! Pedestrian too close to vehicle (distance: 1.0m),8,15.466666666666667
464,! Pedestrian too close to vehicle (distance: 1.8m),8,15.466666666666667
464,! High vehicle density (10 vehicles),8,15.466666666666667
465,! Pedestrian too close to vehicle (distance: 1.0m),8,15.5
465,! Pedestrian too close to vehicle (distance: 1.9m),8,15.5
465,! High vehicle density (10 vehicles),8,15.5
466,! Pedestrian too close to vehicle (distance: 1.1m),8,15.533333333333333
466,! Pedestrian too close to vehicle (distance: 2.0m),8,15.533333333333333
466,! High vehicle density (10 vehicles),8,15.533333333333333
467,! Pedestrian too close to vehicle (distance: 1.1m),5,15.566666666666666
467,! High vehicle density (11 vehicles),5,15.566666666666666
468,! Pedestrian too close to vehicle (distance: 1.2m),5,15.6
468,! High vehicle density (11 vehicles),5,15.6
469,! Pedestrian too close to vehicle (distance: 1.2m),5,15.633333333333333
469,! High vehicle density (12 vehicles),5,15.633333333333333
470,! Pedestrian too close to vehicle (distance: 1.7m),8,15.666666666666666
470,! Pedestrian too close to vehicle (distance: 0.8m),8,15.666666666666666
470,! High vehicle density (14 vehicles),8,15.666666666666666
471,! Pedestrian too close to vehicle (distance: 1.7m),8,15.7
471,! Pedestrian too close to vehicle (distance: 0.8m),8,15.7
471,! High vehicle density (14 vehicles),8,15.7
472,! Pedestrian too close to vehicle (distance: 1.6m),8,15.733333333333333
472,! Pedestrian too close to vehicle (distance: 0.8m),8,15.733333333333333
472,! High vehicle density (13 vehicles),8,15.733333333333333
473,! Pedestrian too close to vehicle (distance: 1.6m),8,15.766666666666667
473,! Pedestrian too close to vehicle (distance: 0.8m),8,15.766666666666667
473,! High vehicle density (15 vehicles),8,15.766666666666667
474,! Pedestrian too close to vehicle (distance: 1.6m),8,15.8
474,! Pedestrian too close to vehicle (distance: 0.8m),8,15.8
474,! High vehicle density (15 vehicles),8,15.8
475,! Pedestrian too close to vehicle (distance: 1.8m),8,15.833333333333334
475,! Pedestrian too close to vehicle (distance: 1.1m),8,15.833333333333334
475,! High vehicle density (15 vehicles),8,15.833333333333334
476,! Pedestrian too close to vehicle (distance: 1.9m),8,15.866666666666667
476,! Pedestrian too close to vehicle (distance: 1.1m),8,15.866666666666667
476,! High vehicle density (15 vehicles),8,15.866666666666667
477,! Pedestrian too close to vehicle (distance: 1.9m),8,15.9
477,! Pedestrian too close to vehicle (distance: 1.1m),8,15.9
477,! High vehicle density (15 vehicles),8,15.9
478,! Pedestrian too close to vehicle (distance: 1.9m),8,15.933333333333334
478,! Pedestrian too close to vehicle (distance: 1.1m),8,15.933333333333334
478,! High vehicle density (15 vehicles),8,15.933333333333334
479,! Pedestrian too close to vehicle (distance: 1.9m),8,15.966666666666667
479,! Pedestrian too close to vehicle (distance: 1.2m),8,15.966666666666667
479,! High vehicle density (15 vehicles),8,15.966666666666667
480,! Pedestrian too close to vehicle (distance: 1.9m),8,16.0
480,! Pedestrian too close to vehicle (distance: 1.2m),8,16.0
480,! High vehicle density (15 vehicles),8,16.0
481,! Pedestrian too close to vehicle (distance: 1.9m),8,16.033333333333335
481,! Pedestrian too close to vehicle (distance: 1.2m),8,16.033333333333335
481,! High vehicle density (15 vehicles),8,16.033333333333335
482,! Pedestrian too close to vehicle (distance: 1.9m),8,16.066666666666666
482,! Pedestrian too close to vehicle (distance: 1.3m),8,16.066666666666666
482,! High vehicle density (16 vehicles),8,16.066666666666666
483,! Pedestrian too close to vehicle (distance: 1.9m),8,16.1
483,! Pedestrian too close to vehicle (distance: 1.3m),8,16.1
483,! High vehicle density (16 vehicles),8,16.1
484,! Pedestrian too close to vehicle (distance: 1.9m),8,16.133333333333333
484,! Pedestrian too close to vehicle (distance: 1.3m),8,16.133333333333333
484,! High vehicle density (16 vehicles),8,16.133333333333333
485,! Pedestrian too close to vehicle (distance: 1.9m),8,16.166666666666668
485,! Pedestrian too close to vehicle (distance: 1.3m),8,16.166666666666668
485,! High vehicle density (16 vehicles),8,16.166666666666668
486,! Pedestrian too close to vehicle (distance: 2.0m),8,16.2
486,! Pedestrian too close to vehicle (distance: 1.4m),8,16.2
486,! High vehicle density (16 vehicles),8,16.2
487,! Pedestrian too close to vehicle (distance: 2.0m),8,16.233333333333334
487,! Pedestrian too close to vehicle (distance: 1.4m),8,16.233333333333334
487,! High vehicle density (17 vehicles),8,16.233333333333334
488,! Pedestrian too close to vehicle (distance: 2.0m),8,16.266666666666666
488,! Pedestrian too close to vehicle (distance: 1.4m),8,16.266666666666666
488,! High vehicle density (17 vehicles),8,16.266666666666666
489,! Pedestrian too close to vehicle (distance: 2.0m),10,16.3
489,! Pedestrian too close to vehicle (distance: 1.4m),10,16.3
489,! Pedestrian too close to vehicle (distance: 1.8m),10,16.3
489,! High vehicle density (17 vehicles),10,16.3
490,! Pedestrian too close to vehicle (distance: 1.5m),8,16.333333333333332
490,! Pedestrian too close to vehicle (distance: 1.8m),8,16.333333333333332
